Source,Response,A1,A2
I01U_Core,boy dancing,1,1
I01U_Core,happy boy,0,0
I01U_Core,a man is dancing to music,1,1
I01U_Core,a riling beat is moving a man to dance,1,1
I01U_Core,"a boy is dancing, while listening to music",1,1
I01U_Core,"music is playing, while a boy is dancing",1,1
I01U_Core,music is playing and a boy is dancing to it,1,1
I01U_Core,there is a boy dancing to music,1,1
I01U_Core,a boy is getting lost in some music,0,0
I01U_Core,a preteen boy is dancing to contemporary music,1,1
I01U_Core,a boy in a blu shirt and gray pants is dancing,1,1
I01U_Core,a boy is dancing,1,1
I01U_Core,a blonde boy is dancing to music,1,1
I01U_Core,the music makes the boy happy and he dances,1,1
I01U_Core,boy is dancing to music,1,1
I01U_Core,music is being played so boy can dance,1,1
I01U_Core,a boy enjoys music,0,0
I01U_Core,this is a man dancing to music,1,1
I01U_Core,the sound of music is making the man dance,1,1
I01U_Core,it is fun to dance,0,0
I01U_Core,a young boy is dancing to music,1,1
I01U_Core,a boy is dancing while listening to music,1,1
I01U_Core,this guy is singing,0,0
I01U_Core,this guy dancing,1,1
I01U_Core,the guy is dancing,1,1
I01U_Core,the guy is happy,0,0
I01U_Core,a boy is dancing to the music,1,1
I01U_Core,music surrounds the dancing boy,1,1
I01U_Core,the young man is dancing to music,1,1
I01U_Core,a guy is dancing to his favorite music,1,1
I01U_Core,a person enjoying listening to music,0,0
I01U_Core,the boy is grooving to the music,1,1
I01U_Core,a red-headed young man is dancing,1,1
I01U_Core,a teenager is dancing with joy,1,1
I01U_Core,a kid is dancing to music,1,1
I01U_Core,a kid is very happy,0,0
I01U_Core,the wonderful rhythms and sounds make the boy dance,1,1
I01U_Core,music gets the boy dancing,1,1
I01U_Core,this boy loves his music,0,0
I01U_Core,this song makes me happy,0,0
I01U_Core,the boy listening to music,0,0
I01U_Core,the young boy is grooving to the music,1,1
I01U_Core,the music is making the boy dance his heart out,1,1
I01U_Core,dancing well,0,0
I01U_Core,a boy is hip hop dancing to loud music,1,1
I01U_Core,"a boy is enjoying loud music, dancing and enjoying life",1,1
I01U_Core,the teen is dancing,1,1
I01U_Core,the teen is enjoying music,0,0
I01U_Core,singing,0,0
I01U_Core,a man is moving to music,1,1
I01U_Core,music has taken over this boys body,0,0
I01U_Core,a guy is dancing to some music,1,1
I01U_Core,this guy is really feeling the music,0,0
I01U_Core,the music makes the boy happy and excited,0,0
I01U_Core,"the boy's favorite song came on the radio, and he could not help but to dance to it",1,1
I01U_Core,the boy is listening to music & dancing,1,1
I01U_Core,dancing to music having fun,1,1
I01U_Core,this boy is having a great time dancing,1,1
I01U_Core,there is music playing,0,0
I01U_Core,there is music playing and a boy is dancing,1,1
I01U_Core,boy is dancing,1,1
I01U_Core,boy is happy,0,0
I01U_Core,the young man and dancing to the music,1,1
I01U_Core,the young man having a good time dancing to the song,1,1
I01U_Core,a young man is moving to music,1,1
I01U_Core,a boy is happy when dancing,1,1
I01U_Core,"andy loves the music, it makes him dance",1,1
I01U_Core,dont know,0,0
I01U_Core,the boy is doing a happy dance,1,1
I01U_Core,the man is dancing,1,1
I01U_Core,the boy is singing and dancing,1,1
I01U_Core,the boy is listening to music and dancing,1,1
I01U_Core,the boy is dancing on music,1,1
I01U_Core,the boy is dancing with the music alone,1,1
I01U_Core,the boy is dancing with music,1,1
I01U_Core,the boy is dancing and singing,1,1
I01U_Core,he is dancing with the music,1,1
I01U_Core,the boy is singing,0,0
I01U_Core,a boy is dancing along the music,1,1
I01U_Core,the boy is dancing with the music,1,1
I01U_Core,the boy is dancing excitedly with loud and crazy music,1,1
I01U_Core,the boy is singing a song and dancing,1,1
I01U_Core,a boy is singing and dancing,1,1
I01U_Core,the boy is singing and dancing by himself,1,1
I01U_Core,the boy is singing and dancing at the same time,1,1
I01U_Core,the boy is listening to song and dancing at the same time,1,1
I01U_Core,the boy is dancing to a music,1,1
I01U_Core,he is dancing to the beat,1,1
I01U_Core,the boy is dancing with some music,1,1
I01U_Core,a man is dancing with music,1,1
I01U_Core,the boy who in blue is dancing,1,1
I01U_Core,the man is dancing while listening music,1,1
I01U_Core,he is singing and dancing,1,1
I01U_Core,the boy is dancing so happily,1,1
I01U_Core,a boy is dancing and singing,1,1
I01U_Core,a boy is dancing with music,1,1
I01U_Core,the boy's dancing to the music,1,1
I01U_Core,the boy is dancing and singing at the same time,1,1
I01U_Core,"the man is singing and dancing, because he is happy",1,1
I01U_Core,the man is dancing with song,1,1
I01U_Core,the boring is dancing while listening to music,0,0
I01U_Core,the boy is singing while dancing,1,1
I01U_Core,a boy is dancing with pop music,1,1
I01U_Core,a boy is dancing around with his smile on his face,1,1
I01U_Core,he enjoys moving to the music,1,1
I01U_Core,he loves music,0,0
I01U_Core,music makes the kid happy,0,0
I01U_Core,this kid is dancing,1,1
I01U_Core,the music is making the boy dance,1,1
I01U_Core,the boy is having fun listening to music,0,0
I01U_Core,the music made the boy want to dance,1,1
I01U_Core,the guy is dancing to the music,1,1
I02U_Core,the boy is eating pizza,1,1
I02U_Core,pizza is being eating by the boy,1,1
I02U_Core,a child is eating a slice of pizza,1,1
I02U_Core,a young boy is eating pizza,1,1
I02U_Core,the boy likes pizza,0,0
I02U_Core,the boy is eating a piece of pizza,1,1
I02U_Core,the boy is excited about the size of the pizza,0,0
I02U_Core,a boy is eating pizza,1,1
I02U_Core,a boy is smiling,0,0
I02U_Core,the boy can not wait to eat pizza,1,1
I02U_Core,pizza makes the boy happy,0,0
I02U_Core,timmy is eating pizza,1,1
I02U_Core,the pizza is eaten by timmy,1,1
I02U_Core,a lad is ready to take a bite of a slice of pizza,1,1
I02U_Core,the child is pausing ere he eats the (pizza) pie realizing it needs a condiment to taste even more toothsome,1,1
I02U_Core,the boy eats are large piece of pizza,1,1
I02U_Core,a young boy has a big appetite,0,0
I02U_Core,the child is eating pizza,1,1
I02U_Core,this boy is happily eating,0,0
I02U_Core,the boy is eating a slice of pizza,1,1
I02U_Core,the boy is about to partake of a slice of pizza,1,1
I02U_Core,that boy is about to eat the pizza,1,1
I02U_Core,a boy is eating a slice of pizza,1,1
I02U_Core,a slice of pizza is being eaten by a boy,1,1
I02U_Core,this boy is about to eat a slice of pizza,1,1
I02U_Core,this pizza slice will soon disappear,0,0
I02U_Core,a youngster anticipates the taste of pizza,1,1
I02U_Core,a boy is about to bite a piece of pizza,1,1
I02U_Core,"eager with anticipation born from scheduled pizza on the menu, a boy is salivating to begin eating",1,1
I02U_Core,a boy is enjoying a slice of pizza,1,1
I02U_Core,a piece of pizza is being eaten by a boy,1,1
I02U_Core,the boy is chowing down,0,0
I02U_Core,the boy eats pizza,1,1
I02U_Core,the boy in the picture is enjoying a slice of pizza,1,1
I02U_Core,the little boy is eating a slice of pizza,1,1
I02U_Core,a slice of pizza is being eaten by a little boy,1,1
I02U_Core,a child is about to eat a piece of pizza,1,1
I02U_Core,he loves eating pizza,0,0
I02U_Core,most kids like to eat pizza,0,0
I02U_Core,the boy's eating his favorite food,0,0
I02U_Core,the little boy decided to eat pizza for lunch,1,1
I02U_Core,the boy enjoys pizza,1,1
I02U_Core,eating pizza,0,0
I02U_Core,thoroughly enjoying this,0,0
I02U_Core,a blonde boy with freckles is eating a slice of pizza,1,1
I02U_Core,the freckled boy is excited to taste this slice of pizza,1,1
I02U_Core,boy is eating pizza,1,1
I02U_Core,pizza is being eaten by a young boy,1,1
I02U_Core,the pizza is being eaten by a boy,1,1
I02U_Core,a boy is about to enjoy eating a slice of pizza,1,1
I02U_Core,little boy,0,0
I02U_Core,the boy eats the pizza,1,1
I02U_Core,the pizza is eaten by the boy,1,1
I02U_Core,the child is going to bite the pizza,1,1
I02U_Core,littler. it eating pizza,0,0
I02U_Core,guy eating pizza,1,1
I02U_Core,a little boy is joyously eating a slice of pizza,1,1
I02U_Core,a slice of pizza is about to be eaten by a little boy,1,1
I02U_Core,a boy was given pizza to eat,0,0
I02U_Core,a toddler is enjoying a slice of pizza,1,1
I02U_Core,a boy is starting to eat s slice of pizza,1,1
I02U_Core,a boy is about to bite into a slice of pizza,1,1
I02U_Core,a young boy wearing tennis shoes is eating pizza,1,1
I02U_Core,a child is eating pizza,1,1
I02U_Core,pizza is being eaten by a child,1,1
I02U_Core,pepperoni pizza makes the boy smile,0,0
I02U_Core,child is eating pizza,1,1
I02U_Core,pizza is what the child is eating,1,1
I02U_Core,the kid eats pizza,1,1
I02U_Core,a boy is taking a bite of pizza,1,1
I02U_Core,the happy boy is going to take a bite of pizza,1,1
I02U_Core,a slice of pizza is going to be a meal for a boy,1,1
I02U_Core,he is hungry for pizza,0,0
I02U_Core,at lunch time the boy ate a slice of pizza,1,1
I02U_Core,this eating pizza,0,0
I02U_Core,this guy having a pizza,1,1
I02U_Core,the child is hungry,0,0
I02U_Core,the child is about to eat a piece of pizza,1,1
I02U_Core,pizza is being eaten by a boy,1,1
I02U_Core,a little boy is about to bite a slice of pizza,1,1
I02U_Core,a slice of pizza is about to have a bite taken by a boy,1,1
I02U_Core,the boys take a bite out of the pizza,1,1
I02U_Core,a kid is eating a slice of pizza,1,1
I02U_Core,the boy is about to take a big bite out of the pizza,1,1
I02U_Core,a young boy is about to bite into a pizza,1,1
I02U_Core,a freckled child is eating a pizza,1,1
I02U_Core,a kid is just about to eat some pizza,1,1
I02U_Core,he sure is happy,0,0
I02U_Core,pizza is this boy's favorite food,0,0
I02U_Core,the boy loves pizza,0,0
I02U_Core,this boy is enjoying a slice of pizza,1,1
I02U_Core,a boy eats pizza,1,1
I02U_Core,boy eating pizza,1,1
I02U_Core,pizza eaten by a boy,1,1
I02U_Core,crosby can't wait to take a bite of the pizza,1,1
I02U_Core,timmy loves pizza,0,0
I02U_Core,eating pizza happily,0,0
I02U_Core,a child is eating a slice of pepperoni pizza,1,1
I02U_Core,a small boy is happily munching on a slice of pepperoni pie,1,1
I02U_Core,a slice of pizza is being eaten,0,0
I02U_Core,eating,0,0
I02U_Core,pizza,0,0
I02U_Core,kid is eating pizza,1,1
I02U_Core,he is eating a slice of pizza,1,1
I02U_Core,a little boy is eating a slice of pizza,1,1
I02U_Core,a child is about to enjoy a slice of pizza,1,1
I02U_Core,a child is happy about eating his favorite food,0,0
I02U_Core,this little kid is enjoying a pizza,1,1
I02U_Core,this little boy is about to enjoy a slice of pizza,1,1
I02U_Core,pizza is the boy's favorite food,0,0
I02U_Core,the boy is enjoying a slice of pizza,1,1
I02U_Core,the boy is about to take a bite of pizza,1,1
I02U_Core,the boy is about to eat a piece of pizza,1,1
I02U_Core,the boy loves to eat pizza,0,0
I02U_Core,a little boy eating pizza,1,1
I02U_Core,having pizza,0,0
I02U_Core,a boy is about to eat pizza,1,1
I02U_Core,child is eating lunch,0,0
I02U_Core,the kids show love pizza,0,0
I02U_Core,pizza is making this young man happy,0,0
I02U_Core,a kid is eating pizza,1,1
I02U_Core,tommy is eating pizza,1,1
I02U_Core,pizza is tommy's favorite food,0,0
I02U_Core,eat,0,0
I02U_Core,food,0,0
I02U_Core,the kid''s eating pizza,1,1
I02U_Core,the kid is fixin' to eat a piece of pizza,1,1
I02U_Core,the little boy is eating the pizza,1,1
I02U_Core,the boy is eating his pizza,1,1
I02U_Core,a boy is eating a piece of pizza,1,1
I02U_Core,the boy is having a slide of pizza,1,1
I02U_Core,he is eating pizza,1,1
I02U_Core,the boy is going to eat a delicious pizza,1,1
I02U_Core,a little boy is having a slice of pizza,1,1
I02U_Core,the boy is hungry,0,0
I02U_Core,the boy is eating the pizza,1,1
I02U_Core,the boy is eating a pizza,1,1
I02U_Core,the boy is eating,0,0
I02U_Core,the little boy is eating a whole piece of pizza,1,1
I02U_Core,the boy is preparing to eat a pepperoni pizza,1,1
I02U_Core,the boy is trying to eat a piece of pizza,1,1
I02U_Core,a boy is eating a pizza,1,1
I02U_Core,the little boy is having a piece of pizza,1,1
I02U_Core,a lovely boy eats a pizza,1,1
I02U_Core,a boy is putting a piece of pizza in his mouth,1,1
I02U_Core,the boy is about to eat the pizza,1,1
I02U_Core,he is eating a pizza,1,1
I02U_Core,the little boy is eating a piece of pizza,1,1
I02U_Core,a boy is having pizza,1,1
I02U_Core,a boy who wear a green t-shirt is eating a piece of pizza,1,1
I02U_Core,a body eats a slice of pizza,0,0
I02U_Core,he is eating the pizza,1,1
I02U_Core,the boy is eating a delicious-looking pizza,1,1
I02U_Core,the boy is going to eat a piece of pizza,1,1
I02U_Core,a boy is going to eat a big pizza,1,1
I02U_Core,the boy is eating a pizza because he is hungry,1,1
I02U_Core,a little boy is eating a piece of pizza,1,1
I02U_Core,a little boy is eating a pizza,1,1
I02U_Core,he's having a pizza,1,1
I02U_Core,the boy is enjoying his pizza,1,1
I02U_Core,the boy is hungry and eat a piece of pizza,1,1
I02U_Core,the child is eating a piece of pizza,1,1
I02U_Core,the boy is eating for pizza,1,1
I02U_Core,the little boy is eating pizza,1,1
I02U_Core,the kid is eating a pizza,1,1
I02U_Core,the boy in green shirts is eating a piece of the delicious pizza,1,1
I02U_Core,a boy is eating a big slice of pizza,1,1
I02U_Core,the boy is excited about the pizza he is about to eat,1,1
I02U_Core,the little boy is going to eat pizza,1,1
I02U_Core,he loves pizza,0,0
I02U_Core,he is eating lunch,0,0
I02U_Core,the boy is about to bite the pizza,1,1
I02U_Core,the boy is eating food,1,1
I02U_Core,this boy is getting ready to eat a slice of pizza,1,1
I02U_Core,the slice of pizza is about to enter the boy's mouth,1,1
I02U_Core,the boy is about to eat a delicious slice of pizza,1,1
I02U_Core,"the boy is about to taste a nice, hot pizza",1,1
I02U_Core,the boy is going to eat some pizza,1,1
I03U_Core,the lady is receiving a package,1,1
I03U_Core,the man is handing the lady a package,1,1
I03U_Core,a delivery person is accepting a package,1,1
I03U_Core,a woman is accepting a package from a delivery man,1,1
I03U_Core,the man is delivering a package,1,1
I03U_Core,the woman is receiving a package,1,1
I03U_Core,a guy is handing a box to a girl,1,1
I03U_Core,a girl is holding a box,0,0
I03U_Core,the receptionist is receiving a package,1,1
I03U_Core,the delivery man is handing package to the receptionist,1,1
I03U_Core,the boy gives the package to the girl,1,1
I03U_Core,the girl receives the package from the guy,1,1
I03U_Core,"the finance is gifting a box to his wife-to-be on their anniversary, for it is a token of his passion",0,0
I03U_Core,the woman is the recipient of ta parcel conveyed by the mailman,1,1
I03U_Core,the woman receives a package,1,1
I03U_Core,the delivery man has arrived,0,0
I03U_Core,a woman received a package from the delivery boy,1,1
I03U_Core,the woman is sending a package with delivery pickup services,1,1
I03U_Core,a man is delivering a package,1,1
I03U_Core,a woman is receiving a delivery,1,1
I03U_Core,the delivery man gives a package to the receptionist,1,1
I03U_Core,the man is delivering a parcel to the woman,1,1
I03U_Core,the man is looking over the head of the woman while delivering the package,1,1
I03U_Core,a woman receives a package,1,1
I03U_Core,a man delivers a package,1,1
I03U_Core,a delivery man is handing a package to a lady,1,1
I03U_Core,a seated lady is handing a package to a delivery man who just arrived,1,1
I03U_Core,a package is being exchanged between two people,1,1
I03U_Core,two people are exchanging a package,1,1
I03U_Core,the delivery man is delivering a package,1,1
I03U_Core,the secretary is accepting a package,1,1
I03U_Core,the man gives the woman a box,1,1
I03U_Core,the woman receives a box from the man,1,1
I03U_Core,the woman at the desk is receiving a package,1,1
I03U_Core,the delivery man is giving the woman a package,1,1
I03U_Core,the man is delivering the package to the woman,1,1
I03U_Core,the woman is receiving a package from the delivery man,1,1
I03U_Core,a woman accepts a delivery,1,1
I03U_Core,the delievery man hands the receptionist a package,1,1
I03U_Core,the delivery man is giving the lady a package,1,1
I03U_Core,the lady is accepting a package from the delivery man,1,1
I03U_Core,the secretary is receiving a package from the delivery man,1,1
I03U_Core,the delivery man is delivering a package to the secretary,1,1
I03U_Core,the girl is receiving a package,1,1
I03U_Core,receiving a gift,0,0
I03U_Core,happy about this,0,0
I03U_Core,a delivery man is handing a receptionist a package,1,1
I03U_Core,the woman is accepting a package from a delivery man,1,1
I03U_Core,a courier is making a delivery,1,1
I03U_Core,a woman is accepting a delivery,1,1
I03U_Core,the receptionist is accepting a package from the delivery man,1,1
I03U_Core,the delivery man is giving the receptionist a package,1,1
I03U_Core,a delivery man is giving an office worker a package,1,1
I03U_Core,delivering mail package,0,0
I03U_Core,to a woman,0,0
I03U_Core,the woman gets the package from the deliveryman,1,1
I03U_Core,the delivery man gives the package to the woman,1,1
I03U_Core,a woman is receiving a package from a delivery man,1,1
I03U_Core,a man is delivering a package to a woman,1,1
I03U_Core,man giving a woman a package,1,1
I03U_Core,a man is delivering a package to a woman at her desk,1,1
I03U_Core,a woman is flirtatiously receiving a package at her job,1,1
I03U_Core,there is a delivery being made at an office,1,1
I03U_Core,a man is handing a package to the secretary,1,1
I03U_Core,a delivery is being made,0,0
I03U_Core,a man is handing a woman a box,1,1
I03U_Core,a delivery man is handing a package to an office worker,1,1
I03U_Core,a woman with an abnormally small waist is receiving a package from a delivery man,1,1
I03U_Core,a package is being delivered to a receptionist,1,1
I03U_Core,a receptionist is receiving a delivery package,1,1
I03U_Core,the man gives a package to the woman,1,1
I03U_Core,the office has received a delivery,0,0
I03U_Core,man is delivering package,1,1
I03U_Core,lady is accepting package delivery,1,1
I03U_Core,a package is delivered,0,0
I03U_Core,a delivery man is giving a woman a box,1,1
I03U_Core,a woman is receiving a box from a delivery man,1,1
I03U_Core,someone sent a box to the office,0,0
I03U_Core,a messenger is delivering a package to a receptionist at an office,1,1
I03U_Core,"a receptionist, behind a desk in an office, is receiving a package delivered by a messenger",1,1
I03U_Core,this guy gaveling a gifted to a woman,0,0
I03U_Core,this guy given to a woman,0,0
I03U_Core,the delivery guy is giving the lady a package,1,1
I03U_Core,a girl is receiving a package,1,1
I03U_Core,a boy is delivering a package,1,1
I03U_Core,the secretary is receiving a package while seated at a desk from a delivery man,1,1
I03U_Core,the deliveryman is handing a package to a woman behind a desk,1,1
I03U_Core,the delivery guy drops off a package,1,1
I03U_Core,the lady receives a package,1,1
I03U_Core,the postman is giving the mail to an employee,1,1
I03U_Core,an employee is getting the mail from the postman,1,1
I03U_Core,the man is handing the woman a package,1,1
I03U_Core,the woman is receiving a gift from the man,0,0
I03U_Core,a parcel is being delivered to a receptionist,1,1
I03U_Core,a delivery person is delivering a parcel,1,1
I03U_Core,a delivery guy is dropping off a package,1,1
I03U_Core,the girl is accepting a delivery,1,1
I03U_Core,she is taking the package,1,1
I03U_Core,the delivery man hands her the package,1,1
I03U_Core,the secretary received a package,1,1
I03U_Core,a package was delivered to the office,1,1
I03U_Core,the secretary is receiving a package delivery,1,1
I03U_Core,the delivery service drops off a package to its destination,1,1
I03U_Core,courier man handing over the package to a woman,1,1
I03U_Core,woman receiving the package from a delivery guy,1,1
I03U_Core,the receptionist accepts the delivery,1,1
I03U_Core,the delivery person hands the box to the woman,1,1
I03U_Core,giving present,0,0
I03U_Core,giving nice present,0,0
I03U_Core,a receptionist is accepting a package from a delivery man,1,1
I03U_Core,a delivery man is picking up a package to be mailed,1,1
I03U_Core,delivery,0,0
I03U_Core,package,0,0
I03U_Core,woman is reciving a package,1,1
I03U_Core,man is handing over a package to the woman,1,1
I03U_Core,a delivery man is handing a package to a receptionist,1,1
I03U_Core,a delivery man is giving a package to a woman at a desk,1,1
I03U_Core,a man is giving a package,1,1
I03U_Core,a women is receiving a package,1,1
I03U_Core,a small package delivery associate is delivering a package,1,1
I03U_Core,this lady is recieving a package,1,1
I03U_Core,the receptionist is receiving a package from the delivery man,1,1
I03U_Core,the office worker gave the courier a package to deliver,1,1
I03U_Core,the courier is delivering a package to the office worker,1,1
I03U_Core,a woman is receiving a box from a man,1,1
I03U_Core,the delivering man is handing a box to a lady,1,1
I03U_Core,receptionist receiving a package,1,1
I03U_Core,a woman receiving a package,1,1
I03U_Core,a man is handing a package to a woman,1,1
I03U_Core,a woman is getting a package from a man,1,1
I03U_Core,a delivery man is delivering a package to a receptionist,1,1
I03U_Core,a woman is getting a package,1,1
I03U_Core,a courier service is delivering a package to an office employee,1,1
I03U_Core,a woman is receiving a package,1,1
I03U_Core,delivery man is picking up a delivery from woman,1,1
I03U_Core,woman is receiving a package from delivery man,1,1
I03U_Core,the secretary receiving a package from the mailman,1,1
I03U_Core,the mailroom man is bringing a package to the secretary,1,1
I03U_Core,a delivery man gives a woman a package,1,1
I03U_Core,a woman at a desk has just given a man a package,1,1
I03U_Core,a man is giving a package to a secretary,1,1
I03U_Core,the secretary is receiving a package from a man,1,1
I03U_Core,the man is delivering a package to the woman behind the desk,1,1
I03U_Core,the man standing is giving the woman at the desk a gift,0,0
I03U_Core,talk front table,0,0
I03U_Core,talk nurse,0,0
I03U_Core,a package is being delivered from 'fedex' to the secretary,1,1
I03U_Core,the woman is getting package,1,1
I03U_Core,the postman is giving the packet to the girl,1,1
I03U_Core,the man is passing a package to a woman,1,1
I03U_Core,woman is collecting a mail from the delivery boy,1,1
I03U_Core,the postal man is giving the woman a package,1,1
I03U_Core,the mailman is giving a mailbox,0,0
I03U_Core,the deliver man is handing a package to the woman,1,1
I03U_Core,the delivery man is falling love with the girl while delivering,0,0
I03U_Core,he is delivering a package for the woman,1,1
I03U_Core,the man is passing the package to the woman,1,1
I03U_Core,a mail carrier is delivering a box to a woman,1,1
I03U_Core,the boy gives the girl a gift for marry proposal,0,0
I03U_Core,the delivery man is sending the woman her belonging,0,0
I03U_Core,the girl was received the grift,0,0
I03U_Core,the man is sending a gift to a girl,0,0
I03U_Core,the man is giving the woman the package,1,1
I03U_Core,a postman is handing the post box to a woman,1,1
I03U_Core,the man is giving a package to the lady,1,1
I03U_Core,the female clerk is getting a box from a express worker,1,1
I03U_Core,the postman is handing a package to the young woman who sits behind the reception desk,1,1
I03U_Core,the woman is receiving the package from the boy,1,1
I03U_Core,the post man is giving a package to a woman,1,1
I03U_Core,a man is giving a package to a woman,1,1
I03U_Core,the man is giving present to the woman,0,0
I03U_Core,a woman is accepting a gift from a man,0,0
I03U_Core,a woman is claiming her package,0,0
I03U_Core,the poster is giving a box to the woman,1,1
I03U_Core,the boy is returning a book to the center desk,0,0
I03U_Core,the man is giving a package to the woman,1,1
I03U_Core,the post man is delivering the box to the woman,1,1
I03U_Core,the postman is delivering the delivery to the woman,1,1
I03U_Core,the man is delivering a package to a woman,1,1
I03U_Core,the mailman is giving the mail to the woman,1,1
I03U_Core,the girl is receiving a thing from that man,0,0
I03U_Core,a man with a cap is giving a box to a lady,1,1
I03U_Core,the mailman is handing a package to a woman,1,1
I03U_Core,the man is giving a package to a woman,1,1
I03U_Core,a currier is delivering a package to a office girl,1,1
I03U_Core,the man is delivering package,1,1
I03U_Core,a woman just received a mail box from a man,1,1
I03U_Core,the mail carrier is handing a package to the lady,1,1
I03U_Core,a man is handing a mail box to a woman,1,1
I03U_Core,a boy is delivering a box to the woman,1,1
I03U_Core,the deliver gives a box to a woman,1,1
I03U_Core,the man is sending the package to the woman,0,0
I03U_Core,the post-man is delivering a package to the woman in the front office,1,1
I03U_Core,a postman is giving a package to a woman,1,1
I03U_Core,the courier is giving the package to the woman,1,1
I03U_Core,a lady receiving a package from a staff,1,1
I03U_Core,the man give the girl a baggage,0,0
I03U_Core,the man is delivering a package to the woman,1,1
I03U_Core,a man is passing a package to a woman,1,1
I03U_Core,a postman is sending a package to a woman,0,0
I03U_Core,the man is handing a box to the woman,1,1
I03U_Core,the lady is revive package,0,0
I03U_Core,the girl just got a package from the mailman,1,1
I03U_Core,the receptionist is receiving a mail box from the delivering man,1,1
I03U_Core,the man give the woman package,1,1
I03U_Core,the man is giving a box to the woman,1,1
I03U_Core,a man is delivering,0,0
I03U_Core,the man gives the bag to the girl,0,0
I03U_Core,a mailman is giving a woman package,1,1
I03U_Core,the poster is handing a package to a women who siting behind the desk,1,1
I03U_Core,the clerk is receiving a package,1,1
I03U_Core,a boy is giving his teacher a gift,0,0
I03U_Core,the transporter is pass the package to the woman,1,1
I03U_Core,the postman is delivering a package to a young office lady,1,1
I03U_Core,the woman is receiving a package from staff,1,1
I03U_Core,the package is being delivered to the receptionist,1,1
I03U_Core,the receptionist is receiving the package,1,1
I03U_Core,he is delivering a package to the office,1,1
I03U_Core,he is giving the box to the office worker,1,1
I03U_Core,she is getting a package,1,1
I03U_Core,he is giving her a package,1,1
I03U_Core,the woman is getting a package,1,1
I03U_Core,the man delivers a parcel,1,1
I03U_Core,the man in the hat is giving the lady a package,1,1
I03U_Core,the lady sitting at the desk is accepting the package from the man,1,1
I03U_Core,the woman is getting a delivery from the post office,1,1
I03U_Core,the man is delivering a package to the woman at her office,1,1
I03U_Core,the man could be picking up a package from the woman at her office,1,1
I03U_Core,the man is giving the woman a package,1,1
