Source,Response,A1,A2
I29T_Gramm,Getting hair all over her dress.,1,1
I29T_Gramm,The woman is holding a dog,1,1
I29T_Gramm,The woman is petting her dog,1,1
I29T_Gramm,Cindy loves her new pet.,1,1
I29T_Gramm,A new puppy is always so cute.,1,1
I29T_Gramm,The woman is holding a puppy.,1,1
I29T_Gramm,The woman is cuddling a puppy with joy.,1,1
I29T_Gramm,The lady is hugging her dog,1,1
I29T_Gramm,The lady is snuggling her dog,1,1
I29T_Gramm,She is holding a doggy. ,1,1
I29T_Gramm,She's thinking about the last time she did it doggy style.,1,1
I29T_Gramm,Hugging her dog.,1,1
I29T_Gramm,Giving her dog some loves.,0,0
I29T_Gramm,msa,0,0
I29T_Gramm,asd,0,0
I29T_Gramm,She is hugging a dog,1,1
I29T_Gramm,She is hugging a dog cause she is single and probably allergic to cats ,1,1
I29T_Gramm,Holding a dog. ,1,1
I29T_Gramm,The girl is hugging the dog. ,1,1
I29T_Gramm,The woman loves her dog.,1,1
I29T_Gramm,The dog loves the woman.,1,1
I29T_Gramm,The woman is hugging the dog. ,1,1
I29T_Gramm,She is saving money by performing the euthanasia herself. ,1,1
I29T_Gramm,The woman is holding a puppy ,1,1
I29T_Gramm,The woman is happy,1,1
I29T_Gramm,Holding cat,0,0
I29T_Gramm,Laughing,1,1
I29T_Gramm,Hugging her dog.,1,1
I29T_Gramm,Laughing at her dog.,1,1
I29T_Gramm,The woman is playing with her dog. ,1,1
I29T_Gramm,The woman is hugging her dog. ,1,1
I29T_Gramm,The woman is cuddling the dog.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is happy holding her pet.,1,1
I29T_Gramm,The woman is thrilled to be with her pet.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,"After Princess ate her prize orchid, Sally decided to break its neck.",1,1
I29T_Gramm,The lady is hugging the fluffy dog.,1,1
I29T_Gramm,A woman hugs a dog.,1,1
I29T_Gramm,Holding a dog,1,1
I29T_Gramm,Smiling,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is holding her dog.,1,1
I29T_Gramm,The women is holding the little dog.,0,0
I29T_Gramm,The women in the blue dress is cuddling with the puppy.,0,0
I29T_Gramm,Woman is happy she has her puppy to love,0,0
I29T_Gramm,The woman is holding her dog.,1,1
I29T_Gramm,The woman is cuddling with her pet.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,The woman is playing with her dog.,1,1
I29T_Gramm,Hugging her dog.,1,1
I29T_Gramm,Celebrating with her pet.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is hugging the doggy. ,1,1
I29T_Gramm,loving her pet,1,1
I29T_Gramm,holding a dog,1,1
I29T_Gramm,hugging the dog,1,1
I29T_Gramm,showing love,1,1
I29T_Gramm,The woman is hugging a dog,1,1
I29T_Gramm,The woman is happy that she has a dog to hug,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is loving her dog.,1,1
I29T_Gramm,petting dog,0,0
I29T_Gramm,hugging new dog,0,0
I29T_Gramm,Hugging the cat ,1,1
I29T_Gramm,Loving life,1,1
I29T_Gramm,Hugging the dog,1,1
I29T_Gramm,Embracing the dog,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman loves her dog.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is cuddling her dog after coming home.,1,1
I29T_Gramm,The woman is showing joy over her pet.,1,1
I29T_Gramm,The woman is cuddling with her pet.,1,1
I29T_Gramm,The woman is hugging a cat.,1,1
I29T_Gramm,The woman is loving on her cat.,1,1
I29T_Gramm,The woman is hugging the puppy ,1,1
I29T_Gramm,The woman is hugging the dog. ,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,She is showing her love for the pet.,1,1
I29T_Gramm,The woman is hugging her dog. ,1,1
I29T_Gramm,The woman is hugging a puppy.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is holding her dog.,1,1
I29T_Gramm,hugging her pet dog,1,1
I29T_Gramm,The woman is playing with her pet.,1,1
I29T_Gramm,The woman is holding a dog in her arms with a big smile.  ,1,1
I29T_Gramm,The woman is babysitting the dog,1,1
I29T_Gramm,A woman is hugging a puppy.,1,1
I29T_Gramm,The girl has a pappy,0,0
I29T_Gramm,The woman is hugging a cat.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is cuddling her dog.,1,1
I29T_Gramm,The woman is holding her puppy in her arms.,1,1
I29T_Gramm,The woman is hug her dog,0,0
I29T_Gramm,The woman is playing with a dog happily.,1,1
I29T_Gramm,The woman is hugging a dog and laughing.,1,1
I29T_Gramm,The woman is holding her dog.,1,1
I29T_Gramm,She is playing with a dog.,1,1
I29T_Gramm,The woman is hugging the cat.,1,1
I29T_Gramm,She is hugging a dog.,1,1
I29T_Gramm,she is embracing a dog,1,1
I29T_Gramm,She is hugging a pet in her arms.,1,1
I29T_Gramm,The woman  is holding a pet. ,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,the woman is holding the dog,1,1
I29T_Gramm,The woman is hugging the dog ,1,1
I29T_Gramm,The woman is holding her dog.,1,1
I29T_Gramm,The woman is holding her cat with joy. ,1,1
I29T_Gramm,The woman is hugging a dog.,1,1
I29T_Gramm,A women is holding his lovely dog and smiling happy.,0,0
I29T_Gramm,The woman is hanging a dog,1,1
I29T_Gramm,The woman is holding the puppy.,1,1
I29T_Gramm,The woman is petting her dog.,1,1
I29T_Gramm,The woman is smiling with a dog in her arms.,1,1
I29T_Gramm,She is cuddling with the dog. ,1,1
I29T_Gramm,The woman is holding a dog happily.,1,1
I29T_Gramm,the woman is playing with dog,0,0
I29T_Gramm,The woman is putting a dog in front of her body.,1,1
I29T_Gramm,She hugs her cute dog.,1,1
I29T_Gramm,She is taking care of her dog.,1,1
I29T_Gramm,The woman is cheerfully hugging her cat,1,1
I29T_Gramm,She is hugging a pup amusedly.,1,1
I29T_Gramm,The woman is hanging a pet.,1,1
I29T_Gramm,A girl is happily to huge a cat. ,0,0
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is playing with her dog.,1,1
I29T_Gramm,A woman is hugging a dog happily,1,1
I29T_Gramm,The woman is hanging her pet.,1,1
I29T_Gramm,The woman is holding a dog with a smiling face.,1,1
I29T_Gramm,She is holding his pet,1,1
I29T_Gramm,she's holding the puppy laughing,1,1
I29T_Gramm,The woman is enjoying her time with her dog.,1,1
I29T_Gramm,The woman carry the dog.,0,0
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,the woman is hugging a dog,1,1
I29T_Gramm,She is happy.   She holds her dog.   She seems talk to this dog. ,0,0
I29T_Gramm,The woman is hugging a dog.,1,1
I29T_Gramm,She hug the dog.,0,0
I29T_Gramm,The woman is loving her dog,1,1
I29T_Gramm,The woman is smiling while holding a cat.,1,1
I29T_Gramm,The woman is holding the pat.,0,0
I29T_Gramm,She is cuddling a cute puppy.,1,1
I29T_Gramm,The woman is playing with a dog.,1,1
I29T_Gramm,The woman is carrying a dog with her hands,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is cuddling a small dog.,1,1
I29T_Gramm,The woman is cuddling her dog.,1,1
I29T_Gramm,She is hugging a small dog.,1,1
I29T_Gramm,She is hugging her dog.,1,1
I29T_Gramm,She is loving her pet.,1,1
I29T_Gramm,The woman is cuddling a puppy.,1,1
I29T_Gramm,She is holding a dog.,1,1
I29T_Gramm,The woman loves her dog,1,1
I29T_Gramm,She is hugging the dog,1,1
I29T_Gramm,She is hugging a puppy.,1,1
I29T_Gramm,The woman is playing with a dog.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is giving her dog a hug.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is petting her cute puppy.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is happy that she has a dog to hug.,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is hugging a dog. ,1,1
I29T_Gramm,The woman is hugging her puppy.,1,1
