Source,Response,A1,A2
I03T_Interp,The woman is accepting the package delivery.,1,0
I03T_Interp,T.he man is accepting a package,1,0
I03T_Interp,The man is handing over the package. ,1,0
I03T_Interp,Giving a package to an admin,1,0
I03T_Interp,The man is handing her mail. ,1,0
I03T_Interp,The man is a courier.,1,0
I03T_Interp,He's giving her a box. ,1,0
I03T_Interp,GIVING HER A PACKAGE,1,0
I03T_Interp,The man is flirting with the woman.,1,0
I03T_Interp,A package is delivered,0,1
I03T_Interp,The man is handling a mailbox to the woman,0,1
I03T_Interp,The man is looking the young lady.,1,0
I03T_Interp,He is presenting a gift.,1,0
I03T_Interp,The man is feeling a sort of romantic feeling for the woman in front of him.,1,0
I03T_Interp,The man is handing a packing to the lady.,0,1
I03T_Interp,The man is handing over a package to recipient.,1,0
I03U_Interp,A delivery person is accepting a package,1,0
I03U_Interp,"The finance is gifting a box to his wife-to-be on their anniversary, for it is a token of his passion. ",0,1
I03U_Interp,A woman is receiving a delivery.,1,0
I03U_Interp,A package is being exchanged between two people.,1,0
I03U_Interp,Two people are exchanging a package.,1,0
I03U_Interp,A woman accepts a delivery.,1,0
I03U_Interp,A Courier is making a delivery.,1,0
I03U_Interp,A woman is accepting a delivery.,1,0
I03U_Interp,A delivery man is giving an office worker a package.,1,0
I03U_Interp,A delivery man is handing a package to an office worker.,1,0
I03U_Interp,The postman is giving the mail to an employee,1,0
I03U_Interp,An employee is getting the mail from the postman,1,0
I03U_Interp,A parcel is being delivered to a receptionist.,0,1
I03U_Interp,A delivery person is delivering a parcel.,1,0
I03U_Interp,The girl is accepting a delivery.,1,0
I03U_Interp,The delivery service drops off a package to its destination.,1,0
I03U_Interp,The receptionist accepts the delivery.,1,0
I03U_Interp,The delivery person hands the box to the woman.,1,0
I03U_Interp,A women is receiving a package. ,0,1
I03U_Interp,A small package delivery associate is delivering a package.,1,0
I03U_Interp,The office worker gave the courier a package to deliver. ,1,0
I03U_Interp,The courier is delivering a package to the office  worker.,1,0
I03U_Interp,a courier service is delivering a package to an office employee,1,0
I03U_Interp,delivery man is picking up a delivery from woman,1,0
I03U_Interp,The mailman is giving a mailbox. ,0,1
I03U_Interp,The delivery man is falling love with the girl while delivering.,1,0
I03U_Interp,The poster is giving a box to the woman.,0,1
I03U_Interp,The postman is delivering the delivery to the woman,1,0
I03U_Interp,The girl is receiving a thing from that man. ,1,0
I03U_Interp,The man is sending the package to the woman.,0,1
I03U_Interp,The poster is handing a package to a women who siting behind the desk. ,0,1
