Source,Response,A1,A2
I03U_Gramm,the woman is accepting a package from a delivery man,1,1
I03U_Gramm,a courier is making a delivery,1,1
I03U_Gramm,a woman is accepting a delivery,1,1
I03U_Gramm,the receptionist is accepting a package from the delivery man,1,1
I03U_Gramm,the delivery man is giving the receptionist a package,1,1
I03U_Gramm,a delivery man is giving an office worker a package,1,1
I03U_Gramm,to a woman,0,0
I03U_Gramm,the woman gets the package from the deliveryman,1,1
I03U_Gramm,the delivery man gives the package to the woman,1,1
I03U_Gramm,a woman is receiving a package from a delivery man,1,1
I03U_Gramm,a man is delivering a package to a woman,1,1
I03U_Gramm,man giving a woman a package,0,0
I03U_Gramm,a man is delivering a package to a woman at her desk,1,1
I03U_Gramm,a woman is flirtatiously receiving a package at her job,1,1
I03U_Gramm,there is a delivery being made at an office,1,1
I03U_Gramm,a man is handing a package to the secretary,1,1
I03U_Gramm,a delivery is being made,1,1
I03U_Gramm,a man is handing a woman a box,1,1
I03U_Gramm,a delivery man is handing a package to an office worker,1,1
I03U_Gramm,a woman with an abnormally small waist is receiving a package from a delivery man,1,1
I03U_Gramm,a package is being delivered to a receptionist,1,1
I03U_Gramm,a receptionist is receiving a delivery package,1,1
I03U_Gramm,the man gives a package to the woman,1,1
I03U_Gramm,the office has received a delivery,1,1
I03U_Gramm,man is delivering package,0,0
I03U_Gramm,lady is accepting package delivery,0,0
I03U_Gramm,a package is delivered,1,1
I03U_Gramm,a delivery man is giving a woman a box,1,1
I03U_Gramm,a woman is receiving a box from a delivery man,1,1
I03U_Gramm,someone sent a box to the office,1,1
I03U_Gramm,a messenger is delivering a package to a receptionist at an office,1,1
I03U_Gramm,"a receptionist, behind a desk in an office, is receiving a package delivered by a messenger",1,1
I03U_Gramm,this guy gaveling a gifted to a woman,0,0
I03U_Gramm,this guy given to a woman,0,0
I03U_Gramm,the delivery guy is giving the lady a package,1,1
I03U_Gramm,a girl is receiving a package,1,1
I03U_Gramm,a boy is delivering a package,1,1
I03U_Gramm,the secretary is receiving a package while seated at a desk from a delivery man,0,0
I03U_Gramm,the deliveryman is handing a package to a woman behind a desk,1,1
I03U_Gramm,the delivery guy drops off a package,1,1
I03U_Gramm,the lady receives a package,1,1
I03U_Gramm,the postman is giving the mail to an employee,1,1
I03U_Gramm,an employee is getting the mail from the postman,1,1
I03U_Gramm,the man is handing the woman a package,1,1
I03U_Gramm,the woman is receiving a gift from the man,1,1
I03U_Gramm,a parcel is being delivered to a receptionist,1,1
I03U_Gramm,a delivery person is delivering a parcel,1,1
I03U_Gramm,a delivery guy is dropping off a package,1,1
I03U_Gramm,the girl is accepting a delivery,1,1
I03U_Gramm,she is taking the package,1,1
I03U_Gramm,the delivery man hands her the package,1,1
I03U_Gramm,the secretary received a package,1,1
I03U_Gramm,a package was delivered to the office,1,1
I03U_Gramm,the secretary is receiving a package delivery,1,1
I03U_Gramm,the delivery service drops off a package to its destination,1,1
I03U_Gramm,courier man handing over the package to a woman,0,0
I03U_Gramm,woman receiving the package from a delivery guy,0,0
I03U_Gramm,the receptionist accepts the delivery,1,1
I03U_Gramm,the delivery person hands the box to the woman,1,1
I03U_Gramm,a receptionist is accepting a package from a delivery man,1,1
I03U_Gramm,a delivery man is picking up a package to be mailed,1,1
I03U_Gramm,delivery,0,0
I03U_Gramm,package,0,0
I03U_Gramm,woman is reciving a package,0,0
I03U_Gramm,man is handing over a package to the woman,0,0
I03U_Gramm,a delivery man is handing a package to a receptionist,1,1
I03U_Gramm,a delivery man is giving a package to a woman at a desk,1,1
I03U_Gramm,a man is giving a package,1,1
I03U_Gramm,a small package delivery associate is delivering a package,1,1
I03U_Gramm,this lady is recieving a package,1,1
I03U_Gramm,the receptionist is receiving a package from the delivery man,1,1
I03U_Gramm,the office worker gave the courier a package to deliver,1,1
I03U_Gramm,the courier is delivering a package to the office worker,1,1
I03U_Gramm,a woman is receiving a box from a man,1,1
I03U_Gramm,receptionist receiving a package,0,0
I03U_Gramm,a woman receiving a package,0,0
I03U_Gramm,a man is handing a package to a woman,1,1
I03U_Gramm,a woman is getting a package from a man,1,1
I03U_Gramm,a delivery man is delivering a package to a receptionist,1,1
I03U_Gramm,a woman is getting a package,1,1
I03U_Gramm,a courier service is delivering a package to an office employee,1,1
I03U_Gramm,a woman is receiving a package,1,1
I03U_Gramm,delivery man is picking up a delivery from woman,0,0
I03U_Gramm,woman is receiving a package from delivery man,0,0
I03U_Gramm,the secretary receiving a package from the mailman,0,0
I03U_Gramm,the mailroom man is bringing a package to the secretary,1,1
I03U_Gramm,a delivery man gives a woman a package,1,1
I03U_Gramm,a woman at a desk has just given a man a package,1,1
I03U_Gramm,a man is giving a package to a secretary,1,1
I03U_Gramm,the secretary is receiving a package from a man,1,1
I03U_Gramm,the man is delivering a package to the woman behind the desk,1,1
I03U_Gramm,the man standing is giving the woman at the desk a gift,1,1
I03U_Gramm,talk front table,0,0
I03U_Gramm,talk nurse,0,0
I03U_Gramm,a delivery from a man from a delivery service,0,0
I03U_Gramm,a package is being delivered from 'fedex' to the secretary,1,1
I03U_Gramm,the woman is getting package,0,0
I03U_Gramm,the postman is giving the packet to the girl,1,1
I03U_Gramm,the man is passing a package to a woman,1,1
I03U_Gramm,woman is collecting a mail from the delivery boy,0,0
I03U_Gramm,the postal man is giving the woman a package,1,1
I03U_Gramm,he is delivering a package for the woman,1,1
I03U_Gramm,the man is passing the package to the woman,1,1
I03U_Gramm,a mail carrier is delivering a box to a woman,1,1
I03U_Gramm,the boy gives the girl a gift for marry proposal,0,0
I03U_Gramm,the girl was received the grift,0,0
I03U_Gramm,the man is sending a gift to a girl,1,1
I03U_Gramm,the man is giving the woman the package,1,1
I03U_Gramm,a postman is handing the post box to a woman,1,1
I03U_Gramm,the man is giving a package to the lady,1,1
I03U_Gramm,the female clerk is getting a box from a express worker,0,0
I03U_Gramm,the postman is handing a package to the young woman who sits behind the reception desk,1,1
I03U_Gramm,the woman is receiving the package from the boy,1,1
I03U_Gramm,the post man is giving a package to a woman,1,1
I03U_Gramm,a man is giving a package to a woman,1,1
I03U_Gramm,the man is giving present to the woman,0,0
I03U_Gramm,a woman is accepting a gift from a man,1,1
I03U_Gramm,a woman is claiming her package,1,1
I03U_Gramm,the boy is returning a book to the center desk,1,1
I03U_Gramm,the man is giving a package to the woman,1,1
I03U_Gramm,the post man is delivering the box to the woman,1,1
I03U_Gramm,the postman is delivering the delivery to the woman,1,1
I03U_Gramm,the man is delivering a package to a woman,1,1
I03U_Gramm,the mailman is giving the mail to the woman,1,1
I03U_Gramm,the girl is receiving a thing from that man,1,1
I03U_Gramm,a man with a cap is giving a box to a lady,1,1
I03U_Gramm,the mailman is handing a package to a woman,1,1
I03U_Gramm,the man is giving a package to a woman,1,1
I03U_Gramm,the man is delivering package,0,0
I03U_Gramm,a woman just received a mail box from a man,1,1
I03U_Gramm,the mail carrier is handing a package to the lady,1,1
I03U_Gramm,a man is handing a mail box to a woman,1,1
I03U_Gramm,a boy is delivering a box to the woman,1,1
I03U_Gramm,the deliver gives a box to a woman,0,0
I03U_Gramm,the man is sending the package to the woman,1,1
I03U_Gramm,the post-man is delivering a package to the woman in the front office,1,1
I03U_Gramm,a postman is giving a package to a woman,1,1
I03U_Gramm,the courier is giving the package to the woman,1,1
I03U_Gramm,a lady receiving a package from a staff,0,0
I03U_Gramm,the man give the girl a baggage,0,0
I03U_Gramm,the man is delivering a package to the woman,1,1
I03U_Gramm,a man is passing a package to a woman,1,1
I03U_Gramm,a postman is sending a package to a woman,1,1
I03U_Gramm,the man is handing a box to the woman,1,1
I03U_Gramm,the lady is revive package,0,0
I03U_Gramm,the girl just got a package from the mailman,1,1
I03U_Gramm,the man give the woman package,0,0
I03U_Gramm,the man is giving a box to the woman,1,1
I03U_Gramm,the man gives the bag to the girl,1,1
I03U_Gramm,a mailman is giving a woman package,0,0
I03U_Gramm,the poster is handing a package to a women who siting behind the desk,0,0
I03U_Gramm,the clerk is receiving a package,1,1
I03U_Gramm,a boy is giving his teacher a gift,1,1
I03U_Gramm,the transporter is pass the package to the woman,0,0
I03U_Gramm,the postman is delivering a package to a young office lady,1,1
I03U_Gramm,the woman is receiving a package from staff,1,1
I03U_Gramm,the package is being delivered to the receptionist,1,1
I03U_Gramm,the receptionist is receiving the package,1,1
I03U_Gramm,he is delivering a package to the office,1,1
I03U_Gramm,he is giving the box to the office worker,1,1
I03U_Gramm,she is getting a package,1,1
I03U_Gramm,he is giving her a package,1,1
I03U_Gramm,the woman is getting a package,1,1
I03U_Gramm,the man delivers a parcel,1,1
I03U_Gramm,the man in the hat is giving the lady a package,1,1
I03U_Gramm,the lady sitting at the desk is accepting the package from the man,1,1
I03U_Gramm,the woman is getting a delivery from the post office,1,1
I03U_Gramm,the man is delivering a package to the woman at her office,1,1
I03U_Gramm,the man could be picking up a package from the woman at her office,1,1
I03U_Gramm,the man is giving the woman a package,1,1
