Source,Response,A1,A2
I03U_Gramm,The secretary is receiving a package delivery.,1,1
I03U_Gramm,The delivery service drops off a package to its destination.,1,1
I03U_Gramm,Courier man handing over the package to a woman,0,0
I03U_Gramm,Woman receiving the package from a delivery guy.,0,0
I03U_Gramm,The receptionist accepts the delivery.,1,1
I03U_Gramm,The delivery person hands the box to the woman.,1,1
I03U_Gramm,A receptionist is accepting a package from a delivery man.,1,1
I03U_Gramm,A delivery man is picking up a package to be mailed.,1,1
I03U_Gramm,The man is handing the woman a package.,1,1
I03U_Gramm,The woman is receiving a package.,1,1
I03U_Gramm,delivery,0,0
I03U_Gramm,package,0,0
I03U_Gramm,WOMAN IS RECIVING A PACKAGE.,0,0
I03U_Gramm,MAN IS HANDING OVER A PACKAGE TO THE WOMAN. ,0,0
I03U_Gramm,A delivery man is handing a package to a receptionist,1,1
I03U_Gramm,A delivery man is giving a package to a woman at a desk,1,1
I03U_Gramm,A man is giving a package. ,1,1
I03U_Gramm,A small package delivery associate is delivering a package.,1,1
I03U_Gramm,This lady is recieving a package.,1,1
I03U_Gramm,The delivery man is delivering a package to the secretary.,1,1
I03U_Gramm,The receptionist is receiving a package from the delivery man. ,1,1
I03U_Gramm,The office worker gave the courier a package to deliver. ,1,1
I03U_Gramm,The courier is delivering a package to the office  worker.,1,1
I03U_Gramm, A woman is receiving a box from a man.,1,1
I03U_Gramm,Receptionist receiving a package.,0,0
I03U_Gramm,A woman receiving a package.,0,0
I03U_Gramm,A man is handing a package to a woman. ,1,1
I03U_Gramm,A woman is getting a package from a man. ,1,1
I03U_Gramm,A delivery man is delivering a package to a receptionist.,1,1
I03U_Gramm,A delivery is being made.,1,1
I03U_Gramm,A woman is getting a package. ,1,1
I03U_Gramm,A man is delivering a package. ,1,1
I03U_Gramm,a courier service is delivering a package to an office employee,1,1
I03U_Gramm,a woman is receiving a package.,1,1
I03U_Gramm,delivery man is picking up a delivery from woman,0,0
I03U_Gramm,woman is receiving a package from delivery man,0,0
I03U_Gramm,The secretary receiving a package from the mailman,0,0
I03U_Gramm,The Mailroom man is bringing a package to the secretary,1,1
I03U_Gramm,A delivery man gives a woman a package. ,1,1
I03U_Gramm,A woman at a desk has just given a man a package. ,1,1
I03U_Gramm,A man is giving a package to a secretary,1,1
I03U_Gramm,The secretary is receiving a package from a man,1,1
I03U_Gramm,The man is delivering a package to the woman behind the desk.,1,1
I03U_Gramm,The man standing is giving the woman at the desk a gift. ,1,1
I03U_Gramm,Talk front table,0,0
I03U_Gramm,Talk nurse,0,0
I03U_Gramm,A delivery from a man from a delivery service. ,0,0
I03U_Gramm,A package is being delivered from 'FedEx' to the secretary. ,1,1
I03U_Gramm,The woman is getting package,0,0
I03U_Gramm,The postman is giving the packet to the girl. ,1,1
I03U_Gramm,The man is passing a package to a woman.,1,1
I03U_Gramm,Woman is collecting a mail from the delivery boy.,0,0
I03U_Gramm,The postal man is giving the woman a package. ,1,1
I03U_Gramm,he is delivering a package for the woman,1,1
I03U_Gramm,The man is passing the package to the woman,1,1
I03U_Gramm,A mail carrier is delivering a box to a woman. ,1,1
I03U_Gramm,The boy gives the girl a gift for marry proposal.,0,0
I03U_Gramm,The girl  was received the grift ,0,0
I03U_Gramm,The man is sending a gift to a girl.,1,1
I03U_Gramm,The man is giving the woman the package. ,1,1
I03U_Gramm,A postman is handing the post box to a woman.,1,1
I03U_Gramm,The man is giving a package to the lady. ,1,1
I03U_Gramm,The female clerk is getting a box from a express worker,0,0
I03U_Gramm,The postman is handing a package to the young woman who sits behind the reception desk.,1,1
I03U_Gramm,The woman is receiving the package from the boy.,1,1
I03U_Gramm,The post man is giving a package to a woman.,1,1
I03U_Gramm,A man is giving a package to a woman.,1,1
I03U_Gramm,The man is giving present to the woman.,0,0
I03U_Gramm,A woman is accepting a gift from a man.,1,1
I03U_Gramm,a woman is claiming her package ,1,1
I03U_Gramm,The boy is returning a book to the center desk. ,1,1
I03U_Gramm,The man is giving a package to the woman.,1,1
I03U_Gramm,the post man is delivering the box to the woman,1,1
I03U_Gramm,The postman is delivering the delivery to the woman,1,1
I03U_Gramm,The man is delivering a package to a woman.,1,1
I03U_Gramm,The mailman is giving the mail to the woman. ,1,1
I03U_Gramm,The girl is receiving a thing from that man. ,1,1
I03U_Gramm,A man with a cap is giving a box to a lady.,1,1
I03U_Gramm,The mailman is handing a package to a woman,1,1
I03U_Gramm,The man is giving a package to a woman.,1,1
I03U_Gramm,The man is delivering package. ,0,0
I03U_Gramm,A woman just received a mail box from a man.,1,1
I03U_Gramm,The mail carrier is handing a package to the lady. ,1,1
I03U_Gramm,A man is handing a mail box to a woman. ,1,1
I03U_Gramm,a boy is delivering a box to the woman,1,1
I03U_Gramm,The man is giving a package to a woman.,1,1
I03U_Gramm,The deliver gives a box to a woman.,0,0
I03U_Gramm,The man is sending the package to the woman.,1,1
I03U_Gramm,The post-man is delivering a package to the woman in the front office,1,1
I03U_Gramm,A postman is giving a package to a woman.,1,1
I03U_Gramm,The courier is giving the package to the woman.,1,1
I03U_Gramm,A lady receiving a package from a staff.,0,0
I03U_Gramm,The man give the girl a baggage. ,0,0
I03U_Gramm,The man is delivering a package to the woman.,1,1
I03U_Gramm,A man is passing a package to a woman,1,1
I03U_Gramm,A postman is sending a package to a woman.,1,1
I03U_Gramm,The man is handing a box to the woman.,1,1
I03U_Gramm,The lady is revive package,0,0
I03U_Gramm,the girl just got a package from the mailman,1,1
I03U_Gramm,The man give the woman package. ,0,0
I03U_Gramm,The man is giving a box to the woman.,1,1
I03U_Gramm,The man gives the bag to the girl. ,1,1
I03U_Gramm,A mailman is giving a woman package.,0,0
I03U_Gramm,The poster is handing a package to a women who siting behind the desk. ,0,0
I03U_Gramm,the clerk is receiving a package,1,1
I03U_Gramm,A boy is giving his teacher a gift.,1,1
I03U_Gramm,the transporter is pass the package to the woman. ,0,0
I03U_Gramm,The postman is delivering a package to a young office lady.,1,1
I03U_Gramm,The woman is receiving a package from staff.,1,1
I03U_Gramm,A man is giving a package to a woman.,1,1
I03U_Gramm,The package is being delivered to the receptionist.,1,1
I03U_Gramm,The receptionist is receiving the package.,1,1
I03U_Gramm,He is delivering a package to the office.,1,1
I03U_Gramm,He is giving the box to the office worker.,1,1
I03U_Gramm,She is getting a package.,1,1
I03U_Gramm,He is giving her a package.,1,1
I03U_Gramm,The woman is getting a package.,1,1
I03U_Gramm,The man delivers a parcel.,1,1
I03U_Gramm,The man in the hat is giving the lady a package.,1,1
I03U_Gramm,The lady sitting at the desk is accepting the package from the man.,1,1
I03U_Gramm,The woman is receiving a package.,1,1
I03U_Gramm,The woman is getting a delivery from the post office.,1,1
I03U_Gramm,The man is delivering a package to the woman at her office.,1,1
I03U_Gramm,The man could be picking up a package from the woman at her office.,1,1
I03U_Gramm,The man is giving the woman a package.,1,1
I03U_Gramm,The man is delivering a package to the woman.,1,1
I03U_Gramm,The man is delivering a package. ,1,1
I03U_Gramm,The woman is receiving a package. ,1,1
